age_binary, sex_binary, race_C, MarriageStatus_C, juv_fel_count_C, decile_score_C, juv_misd_count_C, juv_other_count_C, priors_count_C, days_b_screening_arrest_C, c_days_from_compas_C, c_charge_degree_C, v_decile_score_C, start_C, end_C, event_C
group [-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 0 size 5 avg 0.9641277453717748
group [-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 1 size 4 avg -1.5730505319230161
group [-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 0 size 7 avg -1.15816771319195
group [-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 1 size 2 avg 3.1313423356673793
group [-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att start_C = 0 size 9 avg 0.0
group [-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att end_C = 0 size 9 avg -1698.9419470056746
group [-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 0 size 0
group [-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 1 size 9 avg -50.7727513865795

group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 0 size 1 avg -26.038565921645063
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 1 size 1 avg 92.31855190401593
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 0 size 1 avg 17.028807536006166
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 1 size 1 avg -89.4012395640324
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 0 size 1 avg 26.49334405578382
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 1 size 0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 2 size 1 avg -69.84608887433849
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 0 size 0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 1 size 2 avg -7.655340856733574
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 2 size 0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 3 size 0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 4 size 0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 5 size 0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 6 size 0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_fel_count_C = 0 size 2 avg -3.7053254676608463
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 0 size 1 avg -78.81132738313102
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 1 size 1 avg 167.47407068915277
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_misd_count_C = 0 size 2 avg 0.0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_other_count_C = 0 size 2 avg 0.0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att priors_count_C = 0 size 2 avg -161.88893128288026
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 0 size 1 avg -172.56706629522282
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 1 size 1 avg 422.4917829986495
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_days_from_compas_C = 0 size 2 avg 0.0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 0 size 1 avg 0.9641277453722523
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 1 size 1 avg -1.5730505319228125
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 0 size 1 avg -1.1581677131917445
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 1 size 1 avg 3.1313423356658063
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att start_C = 0 size 2 avg 0.0
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att end_C = 0 size 2 avg -1698.9419470056746
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 0 size 1 avg 35.28275943813113
group [-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 1 size 1 avg -50.77275138657935

group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 1 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 1 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 1 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 2 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 1 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 2 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 3 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 4 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 5 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 6 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_fel_count_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 1 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_misd_count_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_other_count_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att priors_count_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 1 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_days_from_compas_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 1 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 1 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att start_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att end_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 0 size 0
group [-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 1 size 0

group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 0 size 2 avg -26.03856592164515
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 1 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 0 size 1 avg 17.028807536006298
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 1 size 1 avg -89.40123956403288
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 0 size 2 avg 26.493344055783904
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 1 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 2 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 0 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 1 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 2 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 3 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 4 size 2 avg -53.58738599713396
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 5 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 6 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_fel_count_C = 0 size 2 avg -3.7053254676608374
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 0 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 1 size 2 avg 167.47407068915257
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_misd_count_C = 0 size 2 avg 0.0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_other_count_C = 0 size 2 avg 0.0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att priors_count_C = 0 size 2 avg -161.88893128288038
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 0 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 1 size 2 avg 422.4917829986492
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_days_from_compas_C = 0 size 2 avg 0.0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 0 size 2 avg 0.9641277453720722
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 1 size 0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 0 size 1 avg -1.1581677131918013
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 1 size 1 avg 3.1313423356666967
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att start_C = 0 size 2 avg 0.0
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att end_C = 0 size 2 avg -1698.941947005674
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 0 size 1 avg 35.282759438131755
group [-1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 1 size 1 avg -50.77275138657992

group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 0 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 1 size 2 avg 92.31855190401583
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 0 size 1 avg 17.02880753600624
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 1 size 1 avg -89.40123956403359
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 0 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 1 size 1 avg -21.676372409277974
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 2 size 1 avg -69.8460888743388
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 0 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 1 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 2 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 3 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 4 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 5 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 6 size 2 avg -84.20874942406792
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_fel_count_C = 0 size 2 avg -3.7053254676608605
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 0 size 2 avg -78.8113273831307
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 1 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_misd_count_C = 0 size 2 avg 0.0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_other_count_C = 0 size 2 avg 0.0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att priors_count_C = 0 size 2 avg -161.88893128288015
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 0 size 2 avg -172.56706629522253
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 1 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_days_from_compas_C = 0 size 2 avg 0.0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 0 size 1 avg 0.9641277453719302
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 1 size 1 avg -1.5730505319234187
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 0 size 2 avg -1.1581677131917254
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 1 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att start_C = 0 size 2 avg 0.0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att end_C = 0 size 2 avg -1698.9419470056741
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 0 size 0
group [-1, -1, -1, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 1 size 2 avg -50.77275138657912

group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 0 size 23 avg -26.038565921645294
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 1 size 10 avg 92.31855190401618
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 0 size 27 avg 17.028807536006006
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 1 size 6 avg -89.40123956403289
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 0 size 16 avg 26.493344055783638
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 1 size 9 avg -21.676372409277676
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 2 size 8 avg -69.84608887433856
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 0 size 29 avg 7.655340856733628
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 1 size 1 avg -7.6553408567338765
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 2 size 0
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 3 size 1 avg -38.276704283668266
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 4 size 0
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 5 size 0
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 6 size 2 avg -84.20874942406792
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_fel_count_C = 0 size 33 avg -3.705325467660818
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 0 size 33 avg -78.81132738313066
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 1 size 0
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_misd_count_C = 0 size 33 avg 0.0
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_other_count_C = 0 size 33 avg 0.0
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att priors_count_C = 0 size 33 avg -161.8889312828804
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 0 size 26 avg -172.5670662952229
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 1 size 7 avg 422.4917829986499
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_days_from_compas_C = 0 size 33 avg 0.0
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 0 size 18 avg 0.9641277453719511
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 1 size 15 avg -1.5730505319231165
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 0 size 27 avg -1.1581677131918708
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 1 size 6 avg 3.1313423356669214
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att start_C = 0 size 33 avg 0.0
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att end_C = 0 size 33 avg -1698.9419470056746
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 0 size 6 avg 35.282759438131556
group [-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att event_C = 1 size 27 avg -50.77275138657913

group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 0 size 15 avg -26.038565921645336
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att age_binary = 1 size 2 avg 92.3185519040168
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 0 size 13 avg 17.028807536006028
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att sex_binary = 1 size 4 avg -89.40123956403421
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 0 size 13 avg 26.493344055783457
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 1 size 3 avg -21.676372409278155
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att race_C = 2 size 1 avg -69.84608887433899
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 0 size 14 avg 7.655340856733477
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 1 size 1 avg -7.655340856733271
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 2 size 0
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 3 size 0
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 4 size 2 avg -53.58738599713396
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 5 size 0
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att MarriageStatus_C = 6 size 0
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_fel_count_C = 0 size 17 avg -3.7053254676608187
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 0 size 0
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att decile_score_C = 1 size 17 avg 167.47407068915257
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_misd_count_C = 0 size 17 avg 0.0
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att juv_other_count_C = 0 size 17 avg 0.0
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att priors_count_C = 0 size 17 avg -161.88893128288026
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 0 size 10 avg -172.5670662952228
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att days_b_screening_arrest_C = 1 size 7 avg 422.4917829986493
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_days_from_compas_C = 0 size 17 avg 0.0
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 0 size 12 avg 0.9641277453720408
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att c_charge_degree_C = 1 size 5 avg -1.573050531923669
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 0 size 6 avg -1.1581677131920065
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att v_decile_score_C = 1 size 11 avg 3.1313423356664214
group [-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1] att start_C = 0 size 17 avg 0.0
