execution time
30000 0.7011928558349609 1.8115339279174805
35000 2.174301862716675 6.9425718784332275
40000 2.9557607173919678 9.826117992401123
45000 3.9322478771209717 12.072991847991943
50000 5.107532024383545 13.391639709472656
55000 5.131424188613892 14.164797067642212
60000 7.106360912322998 15.271862030029297


number of calculations
30000 6619.0 34559.0
35000 7701.0 34559.0
40000 7992.0 34559.0
45000 8612.0 34559.0
50000 10440.0 34559.0
55000 10136.0 34559.0
60000 13488.0 34559.0
